raw_token_id	raw_token	frequency	nfc_search_key	casefold_search_key	unicode_char_length	semantic_status	interpretive_status
R002594	nexwendi	1	nexwendi	nexwendi	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002595	nexşi,	1	nexşi,	nexşi,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002596	neyi	3	neyi	neyi	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002597	nezanin	1	nezanin	nezanin	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002598	nezaniya	1	nezaniya	nezaniya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002599	neze	1	neze	neze	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002600	Nezikfya	1	Nezikfya	nezikfya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002601	nezir	1	nezir	nezir	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002602	nezım	1	nezım	nezım	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002603	nfı.r-ı	1	nfı.r-ı	nfı.r-ı	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002604	ni'met	1	ni'met	ni'met	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002605	nikukar!	1	nikukar!	nikukar!	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002606	Nillifere	1	Nillifere	nillifere	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002607	Nilüfer'i	1	Nilüfer'i	nilüfer'i	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002608	nimet	1	nimet	nimet	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002609	nin	2	nin	nin	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002610	Ninın	2	Ninın	ninın	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002611	niran	1	niran	niran	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002612	nitelik	1	nitelik	nitelik	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002613	niyazi!	1	niyazi!	niyazi!	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002614	niye	1	niye	niye	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002615	niyetli,	1	niyetli,	niyetli,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002616	nizarn	1	nizarn	nizarn	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002617	nişandaye.	1	nişandaye.	nişandaye.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002618	nişanlanmışlar.	1	nişanlanmışlar.	nişanlanmışlar.	15	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002619	nme	1	nme	nme	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002620	No.	1	No.	no.	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002621	nuha	2	nuha	nuha	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002622	numaye	1	numaye	numaye	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002623	NUN'unun	1	NUN'unun	nun'unun	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002624	nur	2	nur	nur	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002625	nur.	1	nur.	nur.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002626	nurdur	1	nurdur	nurdur	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002627	Nurek	1	Nurek	nurek	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002628	Nuri	1	Nuri	nuri	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002629	nurna	1	nurna	nurna	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002630	NÜBARA	6	NÜBARA	nübara	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002631	NüBARA	1	NüBARA	nübara	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002632	nı	3	nı	nı	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002633	nıbıwweta	2	nıbıwweta	nıbıwweta	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002634	nıire	1	nıire	nıire	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002635	nık	2	nık	nık	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002636	nımfıdek!	1	nımfıdek!	nımfıdek!	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002637	nın	1	nın	nın	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002638	nın,	1	nın,	nın,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002639	nın.	1	nın.	nın.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002640	nından	1	nından	nından	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002641	nıvisare	1	nıvisare	nıvisare	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002642	nıvisariye.	1	nıvisariye.	nıvisariye.	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002643	nıvisa­	1	nıvisa­	nıvisa­	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002644	nıvisi	2	nıvisi	nıvisi	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002645	nıvisi.	3	nıvisi.	nıvisi.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002646	nıvisin	1	nıvisin	nıvisin	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002647	nıvisin,	1	nıvisin,	nıvisin,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002648	nıvisin:	1	nıvisin:	nıvisin:	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002649	nıvisina	3	nıvisina	nıvisina	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002650	nıvisiye	1	nıvisiye	nıvisiye	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002651	nıvisiye,	1	nıvisiye,	nıvisiye,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002652	nıvisiye.	5	nıvisiye.	nıvisiye.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002653	nıvisln.	1	nıvisln.	nıvisln.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002654	nı­	1	nı­	nı­	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002655	nışin	1	nışin	nışin	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002656	O	5	O	o	1	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002657	o	30	o	o	1	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002658	O'ydu,	1	O'ydu,	o'ydu,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002659	O,	3	O,	o,	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002660	o,	4	o,	o,	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002661	of	1	of	of	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002662	oku-	1	oku-	oku-	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002663	okuduğu	1	okuduğu	okuduğu	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002664	okuma	1	okuma	okuma	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002665	okuma,	1	okuma,	okuma,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002666	okumadan;	1	okumadan;	okumadan;	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002667	okumaktadır­	1	okumaktadır­	okumaktadır­	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002668	okumaktan	1	okumaktan	okumaktan	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002669	okumamış	1	okumamış	okumamış	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002670	okumayı	1	okumayı	okumayı	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002671	okuyabilmektedirler.	1	okuyabilmektedirler.	okuyabilmektedirler.	20	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002672	okuyuculann	1	okuyuculann	okuyuculann	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002673	okuyucular	1	okuyucular	okuyucular	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002674	okuyucularına	1	okuyucularına	okuyucularına	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002675	okuyucunun	1	okuyucunun	okuyucunun	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002676	oku­	1	oku­	oku­	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002677	ola	1	ola	ola	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002678	olacak	3	olacak	olacak	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002679	olacaksın.	1	olacaksın.	olacaksın.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002680	olaİı	1	olaİı	olai̇ı	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002681	olan	14	olan	olan	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002682	olan!	3	olan!	olan!	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002683	olan,	2	olan,	olan,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002684	olanla	1	olanla	olanla	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002685	olanların	1	olanların	olanların	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002686	olanların,	1	olanların,	olanların,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002687	olanıarsa	1	olanıarsa	olanıarsa	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002688	olarak	5	olarak	olarak	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002689	oldu	2	oldu	oldu	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002690	oldu.	2	oldu.	oldu.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002691	olduk,	1	olduk,	olduk,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002692	oldular	1	oldular	oldular	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002693	oldular.	1	oldular.	oldular.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002694	olduğu	4	olduğu	olduğu	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002695	olduğ·unu	1	olduğ·unu	olduğ·unu	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002696	olmadan	1	olmadan	olmadan	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002697	olmaları	1	olmaları	olmaları	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002698	olmasa	1	olmasa	olmasa	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002699	olmasa,	1	olmasa,	olmasa,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002700	olmasaydın	1	olmasaydın	olmasaydın	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002701	olmasın.	1	olmasın.	olmasın.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002702	olmayan,	2	olmayan,	olmayan,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002703	olmayanları	1	olmayanları	olmayanları	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002704	olmayız	1	olmayız	olmayız	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002705	olmaz	1	olmaz	olmaz	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002706	olmazlar.	1	olmazlar.	olmazlar.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002707	olmazsa	2	olmazsa	olmazsa	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002708	olmuş,	1	olmuş,	olmuş,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002709	olmuştur.	3	olmuştur.	olmuştur.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002710	olsa	1	olsa	olsa	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002711	olsalar	1	olsalar	olsalar	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002712	Olsaydı	1	Olsaydı	olsaydı	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002713	olsun	5	olsun	olsun	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002714	olsun;	2	olsun;	olsun;	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002715	olunca,	1	olunca,	olunca,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002716	olup	3	olup	olup	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002717	olup,	1	olup,	olup,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002718	olur	1	olur	olur	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002719	olursan,	1	olursan,	olursan,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002720	oluruz	1	oluruz	oluruz	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002721	Oluverdi	1	Oluverdi	oluverdi	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002722	oluşunun	2	oluşunun	oluşunun	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002723	Omuzlardan	1	Omuzlardan	omuzlardan	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002724	Ona	2	Ona	ona	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002725	ona	2	ona	ona	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002726	ona.	1	ona.	ona.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002727	onda	3	onda	onda	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002728	Ondan	1	Ondan	ondan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002729	ondan	1	ondan	ondan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002730	Ondan,	1	Ondan,	ondan,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002731	ondan.	1	ondan.	ondan.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002732	Onlar	2	Onlar	onlar	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002733	onlar	1	onlar	onlar	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002734	onlarda	1	onlarda	onlarda	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002735	onları	2	onları	onları	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002736	Onu	1	Onu	onu	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002737	onu	5	onu	onu	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002738	Onun	5	Onun	onun	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002739	onun	3	onun	onun	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002740	onun!	2	onun!	onun!	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002741	onunkine	1	onunkine	onunkine	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002742	onunla	1	onunla	onunla	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002743	onunla.	2	onunla.	onunla.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002744	on­	1	on­	on­	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002745	orada	1	orada	orada	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002746	Ordusu	1	Ordusu	ordusu	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002747	orijinalindeki	1	orijinalindeki	orijinalindeki	14	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002748	Orijinaliyle	1	Orijinaliyle	orijinaliyle	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002749	Orjînal	1	Orjînal	orjînal	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002750	ortaksız,	1	ortaksız,	ortaksız,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002751	ortaya	2	ortaya	ortaya	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002752	ortaya,	1	ortaya,	ortaya,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002753	Osman	1	Osman	osman	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002754	oturup	1	oturup	oturup	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002755	Ozan	4	Ozan	ozan	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002756	Ozan,	1	Ozan,	ozan,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002757	Ozanlar	1	Ozanlar	ozanlar	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002758	oğullarından	1	oğullarından	oğullarından	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002759	P8XEMBER	1	P8XEMBER	p8xember	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002760	Pabende	3	Pabende	pabende	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002761	Padişah!	2	Padişah!	padişah!	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002762	Padişah,	1	Padişah,	padişah,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002763	Padişahe	2	Padişahe	padişahe	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002764	padişahlık?	1	padişahlık?	padişahlık?	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002765	padişahı!	1	padişahı!	padişahı!	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002766	Padişehe	1	Padişehe	padişehe	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002767	padişehe	1	padişehe	padişehe	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002768	Padişeh€	1	Padişeh€	padişeh€	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002769	pak	1	pak	pak	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002770	paklıktan	1	paklıktan	paklıktan	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002771	paqıj	1	paqıj	paqıj	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002772	par	1	par	par	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002773	parlak	2	parlak	parlak	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002774	parlayan,	1	parlayan,	parlayan,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002775	partek	1	partek	partek	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002776	Parçalanmak	1	Parçalanmak	parçalanmak	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002777	parçeki	1	parçeki	parçeki	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002778	parıldatan	1	parıldatan	parıldatan	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002779	pasajlarını	1	pasajlarını	pasajlarını	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002780	payeli	1	payeli	payeli	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002781	paşdamayi,	1	paşdamayi,	paşdamayi,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002782	paşe	3	paşe	paşe	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002783	paş­	1	paş­	paş­	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002784	pe	2	pe	pe	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002785	pekve	1	pekve	pekve	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002786	Pelid	1	Pelid	pelid	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002787	penahe	1	penahe	penahe	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002788	pence	1	pence	pence	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002789	penceresi,	1	penceresi,	penceresi,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002790	pencereye	1	pencereye	pencereye	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002791	Pensed	1	Pensed	pensed	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002792	pepı­	1	pepı­	pepı­	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002793	perde	2	perde	perde	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002794	perdedari!	1	perdedari!	perdedari!	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002795	perdelenen	1	perdelenen	perdelenen	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002796	perdelenmişsin	1	perdelenmişsin	perdelenmişsin	14	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002797	perdeler,	1	perdeler,	perdeler,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002798	Perdesiz	1	Perdesiz	perdesiz	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002799	perişan	1	perişan	perişan	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002800	pertewa	1	pertewa	pertewa	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002801	Pervaneyi	1	Pervaneyi	pervaneyi	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002802	Perviz'e	1	Perviz'e	perviz'e	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002803	Perwane	1	Perwane	perwane	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002804	perçen	1	perçen	perçen	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002805	PESN.€	1	PESN.€	pesn.€	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002806	PESN:it	1	PESN:it	pesn:it	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002807	Pexember	4	Pexember	pexember	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002808	Pexember'e	1	Pexember'e	pexember'e	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002809	Pexember'ra	1	Pexember'ra	pexember'ra	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002810	Pexembere	1	Pexembere	pexembere	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002811	pey	1	pey	pey	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002812	Peyda	1	Peyda	peyda	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002813	peyda!	1	peyda!	peyda!	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002814	peygamber	1	peygamber	peygamber	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002815	Peygamber,	2	Peygamber,	peygamber,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002816	PEYGAMBERDEN	1	PEYGAMBERDEN	peygamberden	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002817	PEYGAMBERE	1	PEYGAMBERE	peygambere	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002818	Peygambere	1	Peygambere	peygambere	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002819	Peygamberi.	1	Peygamberi.	peygamberi.	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002820	Peygamberin	4	Peygamberin	peygamberin	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002821	Peygamberiyken	1	Peygamberiyken	peygamberiyken	14	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R002822	Peygamberlerin.	1	Peygamberlerin.	peygamberlerin.	15	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
